Mf af
277.706959 0.685023
290.293129 0.687960
280.595163 0.693856
287.587382 0.708525
284.787411 0.705101
283.814441 0.676484
277.441420 0.668329
275.217755 0.696821
277.126724 0.695755
281.274633 0.697087
295.445821 0.722521
281.229217 0.676825
272.869952 0.681203
281.954051 0.718031
267.706611 0.662770
283.435165 0.696220
282.442679 0.693743
269.495694 0.636600
272.288977 0.684516
276.870514 0.687902
271.962032 0.663053
286.466012 0.700624
275.426591 0.638597
293.229501 0.721672
287.260385 0.700996
271.230936 0.677471
290.082576 0.727453
282.335821 0.692952
273.606805 0.676338
271.247139 0.651127
277.435598 0.676734
281.789547 0.704483
284.867622 0.709742
268.566835 0.640607
282.146694 0.691822
287.403272 0.708733
282.995997 0.717664
277.742600 0.697593
283.966708 0.707038
279.730852 0.678357
286.509722 0.716646
288.395118 0.730487
285.791904 0.707937
279.104244 0.683923
274.880567 0.669009
283.577621 0.701278
277.941853 0.679965
269.418835 0.647826
280.745049 0.692672
285.285249 0.719554
281.257305 0.694075
280.843391 0.682087
278.143141 0.667490
284.126786 0.680989
268.781065 0.657203
302.719952 0.849948
271.568177 0.711165
287.438711 0.828396
288.612465 0.795758
292.441379 0.812382
305.091629 0.849876
261.399567 0.653661
306.686719 0.802376
290.477688 0.771416
287.730678 0.851524
284.397984 0.716073
321.984198 0.888520
285.525428 0.727385
283.479176 0.799270
314.144226 0.859789
265.176209 0.676587
297.995527 0.842424
275.182091 0.755169
308.983685 0.857507
291.706062 0.825208
276.717485 0.768348
287.670747 0.783178
290.856742 0.837489
301.261615 0.825823
299.612604 0.768417
295.048565 0.759451
295.077457 0.808144
294.205027 0.791222
258.314534 0.629208
290.237768 0.773694
297.947084 0.818680
254.715281 0.642037
293.020270 0.822307
299.424857 0.843659
300.329118 0.813954
297.461280 0.853556
316.655176 0.893174
268.246600 0.686684
285.628788 0.718313
295.196521 0.746614
279.666478 0.722208
294.615213 0.816814
295.941047 0.852023
276.349885 0.723266
263.775216 0.767433
268.323985 0.685433
297.015302 0.752623
291.183648 0.786520
273.128686 0.742166
291.659667 0.809054
286.304810 0.770889
295.571579 0.836062
271.674609 0.701649
308.657784 0.857890
306.299278 0.801191
302.374800 0.797754
300.880103 0.861355
294.005055 0.763023
282.092233 0.761049
289.974280 0.798402
298.541290 0.847237
272.770871 0.697443
306.613660 0.801719
283.606574 0.707201
271.043778 0.767432
299.212532 0.824376
259.124727 0.693581
312.858304 0.859334
315.156382 0.879342
301.411694 0.794836
296.929382 0.842635
297.575596 0.791527
269.663804 0.701641
295.334194 0.838191
275.756516 0.753167
284.964830 0.747805
311.349748 0.841844
293.970841 0.763170
281.894639 0.789602
298.368639 0.815584
306.872715 0.852178
303.024485 0.858537
307.139956 0.879970
310.345155 0.877148
314.579906 0.898699
294.681841 0.834255
315.193413 0.846206
299.038124 0.817631
289.444460 0.758404
294.826197 0.815051
305.748883 0.864574
309.570398 0.856439
307.328325 0.829791
307.713429 0.829734
297.870347 0.836299
307.020924 0.879964
296.890808 0.856797
305.458248 0.867423
278.502111 0.701182
301.285339 0.841972
300.145941 0.860399
305.456097 0.824864
292.648907 0.786552
281.513862 0.686698
311.921584 0.900059
307.692706 0.827421
314.509119 0.898200
301.235519 0.843603
273.178889 0.739843
298.984268 0.827404
298.144391 0.807088
299.581798 0.845994
293.011506 0.843442
303.199824 0.787559
302.131149 0.789487
294.356582 0.735273
280.832643 0.777901
299.933232 0.777605
304.950730 0.864600
300.234240 0.770758
301.725618 0.823237
301.455730 0.867453
306.346592 0.861335
308.443469 0.831219
258.362745 0.637436
256.175707 0.653284
296.003776 0.803916
296.985717 0.789838
306.568104 0.862007
286.744706 0.791278
284.986532 0.714453
301.070304 0.867528
263.753122 0.653335
299.441323 0.826471
296.148519 0.760349
301.521563 0.855818
288.834872 0.798178
303.117013 0.875400
296.080604 0.855420
302.436938 0.827036
291.312488 0.763534
301.335577 0.837147
292.539065 0.772958
309.874876 0.841789
297.430082 0.835605
291.649380 0.792744
293.341806 0.814548
297.229621 0.830936
295.676796 0.820729
302.780688 0.804795
301.253075 0.822437
305.103266 0.829122
303.410435 0.844220
297.564463 0.788678
293.427140 0.817482
287.062584 0.726538
301.347681 0.828876
292.738636 0.808544
273.880823 0.681303
290.932189 0.809492
291.444182 0.783189
312.033540 0.832449
293.292656 0.739881
290.768910 0.812764
297.710546 0.873813
298.665349 0.776770
288.969821 0.758063
300.663704 0.804115
301.487662 0.832855
292.720979 0.810910
299.444339 0.802559
298.355470 0.795187
274.024486 0.726069
300.133256 0.839983
315.343556 0.844853
307.804992 0.866322
318.790682 0.908216
299.005615 0.795690
289.379971 0.744190
299.742158 0.744649
308.569961 0.885606
295.179798 0.854709
283.730640 0.740833
298.174732 0.778904
285.450098 0.738552
305.802822 0.840377
276.540641 0.725880
290.662787 0.771788
283.264596 0.759288
298.821474 0.820610
297.051706 0.791033
301.491791 0.809386
308.782662 0.846577
298.348583 0.776525
299.609933 0.802786
298.385684 0.822040
304.068606 0.870533
297.500599 0.855275
286.013123 0.797652
313.492247 0.885753
303.512166 0.836818
318.048331 0.868255
275.720868 0.669254
290.339663 0.821447
299.645360 0.779657
257.296928 0.558580
299.098302 0.830212
276.781500 0.749806
295.082188 0.788767
307.883803 0.891028
308.496289 0.884256
304.741973 0.795746
293.343098 0.780515
306.640671 0.818531
309.343055 0.868485
281.720010 0.713787
298.071715 0.813499
283.089249 0.765237
298.499385 0.824958
299.352834 0.779372
308.951570 0.871941
293.384684 0.824573
304.730524 0.769448
310.624799 0.840407
263.762141 0.642237
287.108009 0.765435
272.049078 0.647105
256.564206 0.613568
289.721112 0.825321
289.005529 0.787676
281.480911 0.748783
305.321845 0.836629
282.970826 0.757157
305.765231 0.838152
303.157714 0.833621
306.330375 0.834441
286.201306 0.767791
282.404559 0.798864
304.658767 0.849712
270.632221 0.671321
299.222900 0.858585
307.215896 0.874810
286.017461 0.789098
303.031096 0.859852
309.740171 0.859257
291.774755 0.795191
268.458505 0.709256
279.585463 0.768178
288.157808 0.802269
299.833242 0.834394
306.328887 0.839644
298.237268 0.783631
294.966721 0.788663
312.229547 0.878022
313.610048 0.877513
303.706307 0.853052
294.794323 0.839867
298.900262 0.836781
302.127669 0.825633
282.276477 0.714404
296.251774 0.807462
272.687019 0.684828
301.750724 0.880463
300.133424 0.823078
307.759885 0.840626
293.311666 0.864930
308.429536 0.869215
298.690761 0.864745
307.110767 0.879276
294.691156 0.778875
300.534529 0.833942
280.598075 0.765381
288.940320 0.737404
304.961937 0.867543
300.126318 0.860519
300.389089 0.807836
298.635989 0.871236
280.780966 0.764328
301.166172 0.794904
298.146732 0.851339
302.925035 0.842299
301.305214 0.823813
273.771417 0.722099
298.505500 0.846616
291.042520 0.795017
303.691898 0.855789
304.796363 0.874967
298.837451 0.775134
269.703508 0.678229
305.309911 0.840631
291.847814 0.819028
303.817385 0.834649
286.997654 0.789131
272.179791 0.698435
295.673369 0.839902
286.108964 0.815906
281.865253 0.758833
305.792139 0.836856
300.865635 0.803251
268.917085 0.724510
305.012779 0.812037
302.209694 0.889685
305.461422 0.877111
308.818756 0.844050
307.382704 0.847917
299.754823 0.798183
297.502840 0.825050
293.029733 0.838402
281.872700 0.716249
312.621450 0.860799
299.839300 0.867524
290.407897 0.832216
293.751328 0.798761
284.983309 0.714249
310.919302 0.846415
301.928583 0.814366
279.094173 0.734017
294.851062 0.828555
308.333088 0.855488
299.722087 0.820796
288.620180 0.795562
304.965320 0.841316
295.491141 0.812870
264.661209 0.695627
287.358877 0.771361
302.574047 0.862626
306.851687 0.826863
300.090978 0.876080
286.319150 0.775446
299.468910 0.819856
283.647280 0.760595
259.135057 0.634045
304.700268 0.846614
286.224844 0.802222
283.798023 0.709582
290.259692 0.824330
301.876405 0.774820
292.986189 0.778085
284.376398 0.765501
300.629206 0.797220
304.873331 0.883107
287.418837 0.766346
299.092859 0.811645
270.795277 0.726804
291.475759 0.783854
293.150578 0.750819
262.940205 0.654435
290.767369 0.763737
291.032673 0.807085
301.592851 0.811161
296.668586 0.795473
295.020029 0.818870
299.941531 0.808932
293.636603 0.767951
302.196436 0.869100
293.200599 0.824226
265.148711 0.685562
292.674485 0.782229
305.883202 0.870534
288.487137 0.804133
290.776622 0.816175
291.455027 0.782449
292.814662 0.821255
291.481693 0.737247
307.010707 0.841207
302.220268 0.894240
296.340460 0.851605
299.249033 0.810839
307.983188 0.825836
288.456497 0.751849
283.862033 0.726817
304.139419 0.876554
288.448602 0.818529
293.980900 0.810925
307.694075 0.804103
298.513039 0.812236
302.557097 0.844887
297.869148 0.844276
289.899578 0.811325
287.179532 0.762493
261.634178 0.621209
294.254699 0.774281
292.726444 0.802613
295.150189 0.824354
299.986880 0.846634
293.411914 0.787101
292.707183 0.817385
295.810776 0.827308
291.951410 0.830625
309.377020 0.844495
299.816220 0.819035
292.746688 0.813415
304.081312 0.799545
300.867553 0.800597
296.769393 0.813237
301.297533 0.838104
302.728013 0.871381
303.918475 0.855867
294.905522 0.793680
285.636633 0.779302
297.306069 0.795814
310.630866 0.842120
275.144162 0.670805
299.201323 0.830149
276.426388 0.730076
291.253740 0.822663
291.503586 0.789517
305.895669 0.860461
299.807241 0.843274
287.119394 0.712803
289.979311 0.797467
283.204881 0.798468
299.561236 0.787368
293.124333 0.749104
291.825157 0.765685
306.931782 0.846442
305.988519 0.826894
299.733801 0.814591
287.214822 0.765390
292.559780 0.791484
288.621238 0.780887
313.708616 0.893959
302.214442 0.842558
304.578667 0.803093
280.224544 0.699254
301.953158 0.825323
293.534977 0.820839
280.142656 0.763165
293.528229 0.767431
269.860431 0.717602
295.145590 0.812544
311.219320 0.870890
298.051214 0.829622
261.386649 0.690446
316.322719 0.876474
308.207807 0.825613
303.535281 0.848087
310.746103 0.883118
300.048806 0.848794
285.056019 0.775732
311.475370 0.863131
286.794902 0.800829
296.597277 0.804093
287.959050 0.735481
284.757387 0.778030
282.233166 0.811659
300.837142 0.805911
274.104416 0.643396
287.052532 0.741183
296.807115 0.829289
313.255513 0.896513
294.554896 0.811938
275.477847 0.622410
309.917895 0.864706
266.806887 0.679391
303.031367 0.852886
306.518841 0.839326
291.277338 0.801128
267.636455 0.722542
301.417740 0.853343
286.077564 0.750173
306.886487 0.851348
300.073823 0.865892
290.103285 0.825657
292.778670 0.821271
290.183502 0.813080
279.236680 0.762323
300.936937 0.791815
294.068896 0.816983
316.289802 0.871641
285.497119 0.777120
297.709559 0.838830
286.340320 0.724293
270.446311 0.697755
299.163521 0.843767
288.906537 0.781494
293.281525 0.760263
300.000779 0.742131
310.911708 0.879576
292.190485 0.759135
313.655912 0.859532
309.580316 0.840889
297.122449 0.814161
301.312555 0.851564
290.505344 0.766977
290.029307 0.800895
294.244161 0.806058
297.630858 0.819253
263.824582 0.654415
304.427432 0.852296
318.907884 0.856118
298.596615 0.870159
293.209770 0.812517
298.858822 0.846162
307.338306 0.853655
298.126885 0.828337
278.609247 0.751565
301.706105 0.852190
300.767679 0.802638
298.460649 0.807290
284.320166 0.744249
288.545414 0.767025
295.318541 0.809312
292.510229 0.815796
268.061642 0.647856
294.288937 0.800522
301.209949 0.788991
305.938722 0.865108
298.423151 0.829049
286.847325 0.767584
305.197515 0.828551
290.127653 0.791334
292.699381 0.803750
307.988657 0.842718
299.987543 0.827774
291.215754 0.840197
308.415595 0.843118
291.957253 0.807897
257.025669 0.595371
263.777580 0.684929
292.873920 0.797337
301.209367 0.853146
297.120166 0.816686
304.760959 0.863553
299.117062 0.816199
297.961451 0.818572
300.924437 0.811094
296.639714 0.744686
293.427262 0.838509
292.252525 0.781748
300.236275 0.818331
282.729378 0.769780
303.253948 0.859396
270.338853 0.728949
293.227822 0.802107
290.374909 0.751543
304.785383 0.882463
312.911086 0.838839
302.110670 0.806559
303.939294 0.874765
262.939562 0.662231
296.499369 0.820541
290.816468 0.768528
292.652477 0.762397
307.458597 0.871216
295.316377 0.828590
292.857381 0.844257
309.856117 0.877043
305.775293 0.848354
295.858735 0.780872
295.220409 0.799566
294.641553 0.790247
305.081174 0.864336
297.864758 0.855474
289.690227 0.804961
308.390043 0.877452
304.543852 0.851560
276.480254 0.762383
277.081373 0.698098
288.916414 0.765906
292.078215 0.814845
299.198159 0.786755
288.518148 0.822544
294.477144 0.764066
287.497127 0.714986
299.580030 0.836711
295.789456 0.824828
310.019900 0.855222
295.822578 0.812460
291.572258 0.850058
307.982843 0.854434
301.772707 0.843992
299.558773 0.838054
292.877810 0.800091
299.163419 0.826036
293.396697 0.812309
305.283980 0.829268
303.001759 0.878957
294.332618 0.821013
302.943433 0.811099
304.552097 0.870255
305.557103 0.835548
303.919002 0.824556
286.612763 0.772503
293.208403 0.820888
306.769089 0.845876
279.466111 0.756969
303.937202 0.828834
307.380810 0.849685
307.485675 0.823941
302.699606 0.864125
273.680098 0.733749
298.637538 0.810599
302.258108 0.876386
294.017629 0.796686
299.644561 0.795945
291.786680 0.816674
307.004037 0.842173
307.303485 0.870157
297.991592 0.835947
301.702877 0.822303
305.001659 0.858369
296.030135 0.836184
306.357465 0.880586
302.819915 0.821970
311.405551 0.836658
276.673673 0.789423
304.648236 0.810406
290.253497 0.802821
284.896246 0.771494
299.028947 0.834753
297.859586 0.778271
299.825076 0.834923
305.684845 0.806961
266.698912 0.707195
296.689406 0.836951
298.500886 0.812198
306.592569 0.850063
311.960845 0.846423
292.216970 0.769480
293.568203 0.790067
310.534008 0.885178
301.543753 0.812965
311.039703 0.853036
299.941754 0.813770
285.245360 0.765328
300.223983 0.818288
304.174790 0.818439
304.417548 0.871147
286.390002 0.777633
300.314180 0.864991
296.080349 0.838352
296.898639 0.824850
283.746625 0.800060
300.611918 0.816808
298.237830 0.823803
285.822046 0.777391
295.101112 0.785206
294.635115 0.737824
295.475444 0.771267
298.256047 0.853702
290.276739 0.795964
310.942443 0.843718
281.257579 0.756117
298.988605 0.841313
308.933119 0.854095
271.447937 0.675240
289.510509 0.819909
292.144210 0.815363
307.663873 0.835252
304.248243 0.820970
299.969012 0.850272
307.141642 0.876627
307.836061 0.856272
288.782479 0.784580
306.002863 0.868624
297.252560 0.831950
290.716936 0.756203
294.002998 0.803621
300.355354 0.866709
289.964971 0.815110
271.490792 0.689339
298.023086 0.855296
301.464029 0.865897
295.012801 0.804489
293.266371 0.823468
297.736578 0.817081
298.645526 0.762154
293.945220 0.823277
304.763037 0.842665
295.143612 0.784750
300.998927 0.870976
276.162664 0.788467
306.386990 0.820125
276.038172 0.746550
303.540918 0.837402
307.308988 0.861255
299.607954 0.829095
305.874915 0.869829
308.198046 0.867522
302.845794 0.813517
307.537937 0.857922
296.152431 0.861330
279.968912 0.734781
301.162118 0.855237
294.988051 0.795859
299.958003 0.825891
294.869249 0.799432
291.739555 0.792010
301.458967 0.810296
307.766824 0.849758
289.001307 0.791419
297.627067 0.830991
302.045285 0.859376
282.399718 0.770352
300.012904 0.821422
294.571938 0.738637
306.231422 0.867425
295.653503 0.776085
293.363487 0.809953
277.563580 0.730584
302.207903 0.784230
301.402372 0.808180
309.789135 0.871766
283.224102 0.766201
283.927436 0.731459
304.774778 0.884433
307.710981 0.849697
297.900891 0.830332
288.599807 0.759345
265.812625 0.688186
302.101569 0.827793
307.656987 0.866643
290.957979 0.781147
294.570414 0.779174
303.012674 0.828307
296.947046 0.762570
298.545463 0.810157
297.499661 0.852942
304.605406 0.850920
288.289233 0.740530
302.454374 0.869403
289.706811 0.849745
308.263400 0.845077
296.553399 0.803182
304.524113 0.842769
297.847644 0.818880
289.286772 0.810777
305.308969 0.848672
300.741974 0.846112
295.450013 0.805085
285.906765 0.776119
290.905554 0.812909
295.158687 0.802322
303.083596 0.801410
298.109659 0.821477
304.320898 0.831285
305.929325 0.853452
280.959767 0.670227
306.778553 0.806615
283.738032 0.722864
299.897187 0.810893
293.223449 0.807198
296.208076 0.844807
303.523609 0.845985
289.588187 0.701349
292.723501 0.801546
289.170542 0.801391
300.854269 0.862827
303.145980 0.836423
292.366059 0.808570
296.331667 0.778715
299.132919 0.840398
300.301837 0.850942
304.887584 0.814911
293.484884 0.835719
282.109829 0.729526
300.021956 0.850492
262.228838 0.647422
297.562896 0.845851
308.621693 0.835229
297.582764 0.791529
301.172159 0.829793
299.839991 0.802372
260.072099 0.623225
291.784382 0.783773
309.193421 0.857754
289.953452 0.802777
304.072079 0.833484
285.929960 0.790811
300.471526 0.822695
303.631192 0.820081
305.049636 0.854205
313.096129 0.859203
298.884799 0.795928
299.681548 0.795603
288.018283 0.815040
298.043653 0.812423
300.928109 0.851477
307.898299 0.824372
306.316970 0.889790
305.850335 0.827273
304.812231 0.858073
300.817528 0.824488
300.953465 0.804575
285.384797 0.791333
302.472862 0.817439
302.727328 0.845263
304.390179 0.852353
291.354012 0.758886
286.725013 0.766496
308.814181 0.855713
303.383244 0.822357
270.247938 0.728868
276.233482 0.697554
300.250397 0.805857
294.349298 0.800821
295.595720 0.827496
302.180562 0.820426
299.080522 0.833142
301.248538 0.830375
292.476041 0.806350
296.201147 0.759006
278.506585 0.735848
300.069520 0.801405
300.798295 0.869058
303.830041 0.839284
304.889037 0.854896
300.788995 0.841128
301.797747 0.822902
302.920868 0.846866
274.056761 0.736715
292.940232 0.800373
288.855538 0.801917
296.534213 0.798979
285.075081 0.808778
307.514581 0.860623
296.139779 0.838335
299.747536 0.840335
300.430323 0.834018
260.156431 0.720996
301.742781 0.831259
257.198583 0.671579
306.337549 0.858362
298.379349 0.814169
301.066097 0.819476
292.520884 0.830658
284.537401 0.791951
302.541440 0.844795
303.734450 0.891943
267.584550 0.661952
306.591191 0.874678
294.730722 0.794464
287.938584 0.776784
281.166693 0.743379
293.764976 0.842005
295.368723 0.816380
306.363077 0.817044
303.815955 0.862610
292.989036 0.838460
305.208444 0.891569
270.138101 0.675425
302.866001 0.810181
289.953744 0.804012
277.238068 0.702867
310.927027 0.821423
300.962083 0.818637
304.667744 0.832876
298.650885 0.806749
289.592185 0.758300
292.175456 0.785497
293.547567 0.824548
289.759568 0.778123
253.364508 0.697568
298.426225 0.837289
286.955697 0.793058
292.243462 0.826933
312.166661 0.862682
294.567079 0.807802
297.311482 0.814574
300.640303 0.861105
307.422390 0.843230
295.361773 0.787323
307.820045 0.795819
299.784234 0.825070
287.213252 0.763968
303.793548 0.857637
295.068588 0.830751
301.558546 0.823851
301.042245 0.809824
297.743297 0.859142
289.533827 0.778379
294.213825 0.770501
290.501076 0.768892
290.480510 0.810666
291.903229 0.775513
300.755370 0.822677
297.055700 0.827600
281.660129 0.718529
261.057849 0.701142
304.180906 0.881952
297.608517 0.849910
309.121135 0.870074
304.584324 0.846502
304.285410 0.844491
298.299468 0.864313
300.279792 0.814947
276.191334 0.709946
300.313976 0.839193
300.225074 0.809797
281.099357 0.761264
290.108264 0.799727
307.556069 0.839422
281.490578 0.785486
303.861613 0.798198
294.130239 0.808718
265.979583 0.676221
299.641685 0.824792
259.479162 0.609209
301.653328 0.826346
269.475307 0.729434
280.005031 0.726476
310.001953 0.882988
310.102928 0.846120
291.213751 0.805890
296.048722 0.840397
296.944041 0.810182
309.575784 0.863129
314.371351 0.882699
301.828587 0.788088
273.979995 0.704517
314.061391 0.907281
307.854195 0.845975
294.519621 0.838769
303.250908 0.798426
311.245692 0.844924
300.099932 0.803697
275.232423 0.727427
292.928834 0.809246
293.439292 0.816750
272.322083 0.724237
312.976218 0.884181
278.329500 0.761230
274.485202 0.732277
299.705106 0.827991
303.525229 0.839200
297.508985 0.771470
293.510309 0.771529
281.863529 0.780905
293.899024 0.813925
305.717807 0.870696
304.833112 0.841214
306.190556 0.878882
281.099885 0.744963
297.918895 0.850612
309.916191 0.864173
301.400625 0.801976
298.810715 0.836864
299.425999 0.789213
299.784851 0.849593
293.704782 0.821815
292.615998 0.766242
301.389035 0.841390
299.787895 0.818251
269.213740 0.708285
297.338555 0.805782
306.381762 0.835834
300.899109 0.814351
282.558961 0.771688
296.818032 0.843259
288.880658 0.776486
306.125170 0.852492
307.505956 0.870106
298.838851 0.805742
306.894391 0.809095
308.210722 0.836577
269.158412 0.702191
295.233883 0.849376
313.321856 0.877085
296.022942 0.784681
304.842758 0.838976
300.948652 0.859418
262.224254 0.687727
295.110137 0.762447
287.906828 0.770978
290.373289 0.813104
283.109795 0.789044
300.057395 0.823197
297.866640 0.836676
295.882861 0.804416
294.127764 0.829247
293.019743 0.812982
306.965379 0.852176
304.744406 0.848036
256.383017 0.565970
302.334025 0.872625
278.227132 0.734759
303.521435 0.864868
301.952469 0.845764
304.487658 0.834609
278.620509 0.766127
285.091887 0.787675
294.706101 0.824298
292.860955 0.771729
287.008007 0.784282
281.089913 0.740177
300.450584 0.810843
285.311676 0.781834
294.719798 0.817009
298.319359 0.851863
306.946752 0.821256
296.280039 0.819632
303.558278 0.822900
282.537957 0.775390
312.399645 0.837160
310.566632 0.882793
300.874927 0.815131
298.195720 0.836709
292.654596 0.814809
290.179934 0.777112
276.411690 0.758470
294.377909 0.794829
303.790998 0.832011
299.629613 0.839272
289.959855 0.807647
298.750272 0.818652
282.800059 0.780595
268.662055 0.697160
304.724908 0.824060
308.183738 0.873557
310.036511 0.847689
278.948649 0.718321
297.254937 0.860072
295.700233 0.771170
303.385164 0.839890
304.390736 0.847134
294.390694 0.822066
294.753966 0.850298
295.562922 0.813309
298.154714 0.814298
304.228177 0.860909
262.710550 0.685749
292.972057 0.779095
303.176589 0.840643
262.922674 0.643843
303.571792 0.843214
303.804786 0.862825
293.769416 0.802130
298.126939 0.829044
292.265231 0.756744
306.529878 0.883617
299.589523 0.852706
299.264679 0.861726
297.162083 0.821578
307.028942 0.856496
310.227911 0.853841
305.210972 0.866086
292.243851 0.812289
284.837031 0.737367
305.721250 0.833265
310.270143 0.863521
308.712500 0.867340
307.019497 0.858385
316.086113 0.878093
301.596089 0.858727
295.130430 0.823202
286.362357 0.774239
309.280638 0.867473
288.274515 0.788155
311.056754 0.872883
288.246361 0.797840
281.485530 0.737893
294.971154 0.768301
294.947888 0.836639
312.031666 0.860052
275.089012 0.684280
282.722369 0.772740
297.172362 0.813131
282.588783 0.794095
298.161177 0.862283
292.639986 0.767710
306.457478 0.856910
312.022403 0.858523
302.011683 0.835776
303.071934 0.847586
270.391174 0.739064
306.902276 0.882511
293.440740 0.822273
305.347320 0.857942
269.357953 0.666270
308.223382 0.822395
297.661848 0.816104
299.928109 0.836072
309.226837 0.842200
306.601181 0.848928
298.913773 0.838736
290.018855 0.768834
293.342730 0.782677
289.742750 0.825067
299.471511 0.858993
289.685373 0.747218
295.081892 0.835035
309.462649 0.871304
294.740629 0.790335
310.201835 0.891211
279.288002 0.680515
282.064385 0.746741
301.611394 0.838408
281.271063 0.709291
306.765764 0.854894
272.088506 0.674583
278.064538 0.747405
287.747768 0.820413
310.611780 0.835413
294.931069 0.800740
299.322808 0.829688
294.373103 0.806667
306.932848 0.856816
302.558478 0.838918
299.913466 0.858750
303.373039 0.867681
301.784000 0.792128
296.175734 0.806953
307.085207 0.855993
307.038298 0.876473
293.223283 0.845869
299.817065 0.846609
278.002592 0.732973
299.535135 0.837913
308.724650 0.845831
299.980373 0.850029
301.311719 0.886223
289.687807 0.823446
294.004177 0.825080
300.415654 0.818053
272.409925 0.699627
296.359324 0.839315
263.627696 0.632186
297.016616 0.814287
278.519084 0.731859
293.889933 0.792242
300.711122 0.831367
282.579386 0.725304
313.737864 0.848404
303.271006 0.837220
302.400717 0.844854
309.449485 0.875909
289.385117 0.800694
298.140580 0.823115
290.721702 0.821965
295.400371 0.813130
295.509840 0.856649
289.944704 0.809488
304.466957 0.813898
316.659928 0.853768
299.682433 0.840082
270.930395 0.659452
278.028668 0.723131
311.873453 0.862665
301.165585 0.823925
309.126754 0.828240
282.127129 0.756393
292.140240 0.744269
291.063395 0.795706
303.973896 0.867963
287.483621 0.758995
278.068259 0.738619
282.110005 0.750170
298.968946 0.834628
259.936052 0.590872
289.450320 0.783332
277.673421 0.732803
292.747094 0.781485
289.393160 0.795455
297.542251 0.790531
272.916931 0.779543
300.120133 0.806396
261.440732 0.680608
301.685991 0.779389
304.712039 0.838333
266.684899 0.627001
303.642420 0.875016
299.954210 0.797209
304.040978 0.825198
290.002801 0.815053
298.470235 0.813690
291.994123 0.828050
284.714742 0.753794
272.610646 0.669487
298.618347 0.824481
309.105025 0.844702
267.349536 0.732443
299.542842 0.835303
290.045560 0.804696
290.545943 0.784792
286.291207 0.722769
290.777937 0.798207
273.082017 0.750172
269.171131 0.638953
274.316084 0.717468
265.627062 0.697518
271.089796 0.677790
276.604965 0.751095
294.393118 0.811711
297.401292 0.840106
302.387886 0.787507
310.844214 0.839361
289.949209 0.795419
284.053642 0.793213
280.514764 0.759535
305.794397 0.848403
297.767042 0.829831
300.362200 0.809277
297.775952 0.834520
300.182652 0.832368
293.179395 0.808758
308.084440 0.843015
298.020610 0.786230
291.441261 0.791177
306.720661 0.867666
285.396928 0.760055
272.520996 0.639190
272.439331 0.675558
281.015365 0.767553
305.337964 0.815093
299.892573 0.804555
308.887857 0.869542
267.238814 0.702230
285.257610 0.713188
300.237595 0.796929
294.357959 0.758904
297.917405 0.865742
291.164401 0.847610
287.254341 0.807476
304.045621 0.826603
300.345919 0.837515
264.527304 0.667452
275.324185 0.747698
300.150664 0.841271
304.625407 0.828588
300.830629 0.804693
277.379034 0.774083
281.910263 0.779828
302.389330 0.800061
284.436526 0.732032
302.129569 0.822046
302.941070 0.850970
302.677984 0.841586
283.718931 0.770374
307.683681 0.836756
287.603811 0.804398
274.410172 0.646058
271.477313 0.711526
258.821675 0.612880
296.297974 0.808031
286.497911 0.691641
289.076263 0.786826
290.363180 0.823649
302.717624 0.829651
290.625126 0.777824
286.183763 0.760688
291.606428 0.783031
311.950710 0.859735
310.592804 0.824739
292.232643 0.828052
299.521332 0.770898
309.309103 0.871410
308.970298 0.853454
309.017241 0.878334
290.289553 0.773843
297.842294 0.831915
299.916552 0.832880
289.065810 0.809753
299.787654 0.772288
296.444940 0.801794
301.734975 0.836390
304.422179 0.822317
289.441333 0.803732
307.934405 0.849686
302.583207 0.851309
283.401574 0.774240
292.821032 0.797924
301.388561 0.836001
302.064575 0.829737
303.074285 0.848987
301.597526 0.829184
306.138688 0.821780
295.745768 0.818653
253.593627 0.620301
298.635887 0.846541
269.425092 0.661304
293.904646 0.822059
286.822934 0.798684
269.112421 0.697536
296.786421 0.834220
295.622357 0.834762
292.046659 0.782295
305.145523 0.876796
290.904091 0.797873
278.958180 0.654395
296.681678 0.833973
294.415517 0.798022
314.283045 0.877553
287.239609 0.760098
292.990610 0.841727
298.615847 0.816833
299.215037 0.799365
298.734727 0.841601
304.166070 0.836867
283.244866 0.703194
279.094730 0.766300
303.028278 0.802755
305.401898 0.831730
288.313214 0.782808
299.118207 0.801816
289.782187 0.816062
296.349539 0.821297
309.492233 0.857629
257.848240 0.574951
303.024842 0.789375
297.770472 0.835432
298.513404 0.872759
300.269581 0.841777
306.060980 0.875453
302.122559 0.849161
284.389700 0.747450
288.421868 0.742750
290.992119 0.810948
310.878275 0.874960
270.624432 0.746960
292.877470 0.817314
293.372564 0.776856
295.274998 0.815224
291.494232 0.770565
301.492129 0.814231
289.613905 0.784173
279.834042 0.737925
278.703637 0.725866
255.862755 0.718429
305.017688 0.821961
262.477645 0.648104
301.811601 0.830521
305.153134 0.847152
307.742758 0.842566
258.344472 0.652371
278.632623 0.694828
284.360342 0.763966
290.418136 0.821384
268.803336 0.678702
293.063019 0.785285
298.148457 0.777790
301.327712 0.840328
309.588703 0.873041
289.828774 0.801536
290.849171 0.799706
293.373750 0.797522
265.667115 0.705807
311.805794 0.875072
291.663460 0.795177
299.763016 0.847484
296.969482 0.835583
290.419832 0.776543
294.035509 0.828065
284.343743 0.737749
