Mf af
263.522446 0.701655
226.208018 0.583568
255.011994 0.732229
253.988321 0.635058
236.952141 0.643150
261.746878 0.737352
258.944278 0.709079
259.180040 0.707523
253.284817 0.648118
273.262741 0.758914
255.592020 0.686446
248.422597 0.666029
237.151879 0.604619
266.095216 0.742389
249.938835 0.750774
253.445307 0.708543
261.979959 0.712753
280.358589 0.816277
248.464505 0.669930
249.910193 0.739475
273.009071 0.780198
263.320610 0.716024
256.563563 0.698124
249.345493 0.646982
249.327780 0.688483
261.879354 0.768257
262.126970 0.741762
255.288279 0.667382
248.195188 0.640810
264.862610 0.739444
236.958099 0.643095
257.485316 0.677757
252.696745 0.725344
251.443525 0.695211
280.306075 0.836286
232.569655 0.556847
270.978667 0.768200
243.722437 0.686654
249.732618 0.657640
265.245513 0.742151
272.376021 0.775325
259.090023 0.707872
248.395263 0.619791
269.734904 0.796251
266.422579 0.747064
276.390812 0.810773
255.012935 0.705058
257.645996 0.709471
238.565090 0.663608
274.440923 0.765279
253.780268 0.716798
259.370616 0.766739
258.817319 0.685896
255.936005 0.728249
282.829955 0.771371
256.323613 0.701610
258.540044 0.755000
242.777007 0.679691
250.083007 0.715552
254.825548 0.730422
249.990078 0.739698
244.500704 0.679550
274.015428 0.754175
256.981143 0.736518
261.891100 0.731007
240.518536 0.657640
246.985087 0.666915
267.609474 0.757389
259.350894 0.722243
259.234300 0.772479
260.061713 0.748164
264.847738 0.721765
260.052743 0.732394
260.204474 0.684204
276.557017 0.764688
249.150803 0.720088
239.947732 0.614512
249.886600 0.746128
271.005710 0.797273
260.875427 0.745704
273.285569 0.757627
259.719651 0.730933
263.666138 0.782024
242.534332 0.672350
273.288488 0.757468
233.141642 0.589364
266.146303 0.740521
272.923206 0.746217
233.736761 0.572849
265.809673 0.765175
274.987297 0.783197
280.579760 0.835530
241.504317 0.654784
279.847690 0.767265
261.463444 0.733339
264.634844 0.780342
272.306581 0.792964
249.027932 0.700366
260.005701 0.713337
222.093540 0.412393
231.084716 0.542957
269.138913 0.724126
248.444640 0.670401
274.394552 0.787486
267.556483 0.720742
250.000702 0.679498
246.918125 0.699270
271.470835 0.776060
275.222914 0.766356
233.786799 0.583009
277.748719 0.807262
245.745228 0.636819
238.047426 0.594745
232.516361 0.629973
268.153956 0.752500
245.907436 0.676382
256.914583 0.675682
258.431811 0.707149
275.134630 0.744479
254.864432 0.711658
250.864734 0.673715
260.645163 0.700577
247.737332 0.603712
248.060470 0.713300
270.854121 0.766935
237.437731 0.608546
272.968287 0.769706
245.729566 0.646705
252.070916 0.673673
246.404571 0.668692
272.497488 0.792405
257.711281 0.767462
273.260853 0.758904
261.219126 0.749281
246.659840 0.692951
245.774786 0.636829
261.910542 0.757691
260.485716 0.700550
282.579089 0.836150
280.698096 0.795506
238.669819 0.663671
274.522195 0.783598
233.181990 0.561423
273.021734 0.768073
251.945195 0.707558
259.472161 0.734826
248.407650 0.619660
258.930749 0.754802
249.374709 0.687798
272.451674 0.746147
253.842408 0.681619
253.862581 0.738833
248.563403 0.691495
271.976548 0.787166
235.075349 0.617633
267.929575 0.744616
277.656652 0.790630
262.333869 0.745772
275.788528 0.745276
262.310434 0.702113
224.833752 0.580119
233.955587 0.580481
262.578445 0.783730
253.828953 0.699042
247.857531 0.716361
251.494601 0.718035
255.262819 0.671084
275.887564 0.771532
264.779494 0.729237
257.211375 0.670286
253.432568 0.736433
265.326511 0.696442
261.883399 0.756312
268.553156 0.749836
254.984300 0.731299
248.731340 0.657149
278.411123 0.753668
233.044608 0.599417
225.035133 0.580699
237.846324 0.647319
256.528987 0.698411
245.318047 0.687371
267.703665 0.719602
248.858020 0.720380
264.126938 0.731887
265.540672 0.757952
251.614950 0.727985
258.274210 0.709869
261.419637 0.755093
256.618458 0.660914
265.428857 0.783665
260.613718 0.700046
261.543535 0.757263
232.081595 0.571469
235.091236 0.583481
263.188283 0.731403
263.321141 0.743035
245.105080 0.686922
260.225793 0.743032
262.139815 0.712860
249.960390 0.739791
261.423269 0.750496
274.999567 0.739384
253.101816 0.709918
251.259915 0.715205
252.057117 0.711239
293.112755 0.843248
265.277637 0.748486
260.491634 0.709005
236.700095 0.667445
266.216256 0.766362
269.070954 0.750429
260.520042 0.732472
236.977674 0.643841
235.866029 0.676816
252.129314 0.719617
258.502928 0.738788
258.608094 0.716534
262.061803 0.715839
244.923550 0.640029
257.468710 0.660435
247.146027 0.627841
257.816812 0.780179
258.085777 0.673495
266.195288 0.808000
259.902440 0.697666
238.726911 0.652542
256.363678 0.702266
258.392400 0.678975
268.397889 0.731741
267.683444 0.715137
248.363009 0.690348
263.923376 0.707012
254.291121 0.729132
275.525825 0.772849
255.312338 0.671969
253.564882 0.684219
263.831446 0.726055
234.396365 0.609604
264.624097 0.756425
269.950123 0.809291
259.924344 0.748173
266.004837 0.769998
244.875433 0.687669
256.880995 0.709126
260.920691 0.727999
258.290508 0.699756
236.462544 0.662897
261.726675 0.736107
248.292652 0.662445
269.797090 0.774211
280.379859 0.817353
263.055501 0.701410
277.744861 0.807186
264.238775 0.697948
248.578371 0.701456
266.403455 0.745403
273.713417 0.767722
277.046471 0.825461
260.134853 0.708101
244.476943 0.679715
278.348258 0.805648
266.253945 0.697786
261.382977 0.740404
260.281774 0.767060
239.803215 0.599779
264.046401 0.793123
217.984217 0.458024
272.520457 0.756829
225.449007 0.581692
262.725603 0.716031
269.521043 0.747016
248.929374 0.630538
254.966879 0.683027
273.796529 0.785477
245.463052 0.708976
262.373179 0.803359
263.616028 0.781880
259.095422 0.771100
267.068008 0.748680
259.024149 0.738884
279.846039 0.752560
231.448567 0.581267
280.690795 0.795112
253.715675 0.701058
253.593936 0.740862
254.671167 0.717459
280.188102 0.799984
278.455220 0.777273
253.482166 0.733226
250.118939 0.620386
258.828749 0.755921
250.246081 0.709121
258.456508 0.708167
252.892708 0.672245
269.773757 0.780202
258.582531 0.711710
262.980971 0.724498
233.389924 0.591094
236.472141 0.640063
249.423646 0.660885
245.184112 0.641706
252.828265 0.678004
259.217877 0.764078
256.863723 0.690269
253.862957 0.695737
255.833333 0.721297
285.178691 0.806386
259.272306 0.751120
264.349618 0.726588
252.235296 0.630047
261.627423 0.751584
267.677119 0.806757
264.907211 0.698935
257.532848 0.710568
250.630893 0.699150
280.801589 0.779411
253.604389 0.682429
273.537553 0.764738
264.357474 0.696792
280.694051 0.794610
275.570702 0.781422
263.708619 0.703911
266.669290 0.721775
273.294267 0.756636
258.855489 0.706107
268.232631 0.718436
269.654414 0.733946
265.706650 0.718365
260.261799 0.696166
244.784378 0.639531
236.245313 0.611575
264.078938 0.757691
245.048050 0.676222
251.641353 0.760124
250.993992 0.683360
250.672662 0.652595
267.611727 0.768395
232.894820 0.589187
261.230504 0.749326
262.286697 0.699127
282.843740 0.837914
262.159523 0.712197
259.851722 0.697887
250.583387 0.702014
260.683895 0.739422
249.232676 0.687436
244.828578 0.640569
244.082223 0.576097
276.139800 0.780807
260.805980 0.731834
248.087496 0.695572
261.372280 0.781237
248.231445 0.696411
252.534514 0.679933
255.427399 0.704385
277.651708 0.790463
282.778372 0.838312
263.586188 0.781429
250.428514 0.700654
274.763463 0.763530
235.680732 0.610924
245.914102 0.675421
252.915192 0.672661
249.313370 0.723782
285.103943 0.808183
279.123524 0.812410
269.231192 0.819812
249.275648 0.723599
252.149777 0.719814
238.981284 0.603734
259.715853 0.715643
248.422096 0.669868
245.760546 0.683950
243.717979 0.684440
235.509721 0.586376
257.148348 0.685155
285.789610 0.809069
262.070892 0.690834
262.966647 0.710573
248.393720 0.673899
263.032346 0.664504
239.776799 0.660849
261.290257 0.781275
248.123784 0.695270
259.814777 0.740913
264.591072 0.757120
270.413719 0.778669
238.944474 0.591595
242.636081 0.659769
263.627720 0.781793
266.713902 0.711541
269.374448 0.772262
262.437389 0.691802
259.887004 0.773763
269.910161 0.739592
245.835453 0.655497
250.578099 0.724315
274.008316 0.782441
242.003571 0.628377
254.666047 0.731661
272.310179 0.774263
275.620876 0.773946
259.175109 0.774000
276.918356 0.745427
258.056145 0.677412
253.106318 0.720272
274.277888 0.775079
259.210301 0.732645
263.669461 0.715849
259.751807 0.747834
250.402598 0.698013
264.745031 0.760297
257.433668 0.696792
260.096300 0.711023
272.879160 0.761254
250.481438 0.708907
239.353711 0.599942
247.683723 0.655638
247.916559 0.682731
276.702623 0.806779
232.518005 0.630026
266.832866 0.733133
278.504350 0.757578
286.713427 0.797985
250.068882 0.624870
254.100776 0.684028
267.473498 0.769779
256.621458 0.713762
246.827896 0.675440
234.197909 0.595407
266.022799 0.816649
259.733763 0.728714
257.744598 0.709667
238.134955 0.617345
267.548810 0.744341
274.521864 0.783806
236.947915 0.643161
274.441819 0.774482
251.322801 0.701608
238.524770 0.670951
251.569621 0.719106
257.505927 0.729876
273.214596 0.816441
259.940120 0.774097
255.890834 0.723463
250.833355 0.708410
258.676923 0.723490
269.627173 0.806443
275.330790 0.796585
252.140236 0.692710
239.985847 0.595727
244.036886 0.575670
246.263498 0.672879
261.356951 0.656952
264.292663 0.735730
240.635945 0.657301
271.657110 0.791971
252.802930 0.640141
245.938914 0.644389
271.704085 0.793808
278.386651 0.789025
277.192732 0.748702
276.798562 0.802698
259.898169 0.748317
239.329481 0.599983
255.624124 0.714699
252.928588 0.713183
276.475561 0.806097
265.063874 0.729450
272.766589 0.752444
262.845250 0.697056
264.693256 0.767674
235.375539 0.611082
246.359768 0.666461
250.926021 0.680933
271.070354 0.756841
249.975936 0.730970
252.946033 0.718500
241.019604 0.600821
262.529700 0.705750
257.958574 0.688664
262.832554 0.733049
268.251477 0.797700
250.740395 0.639245
259.326209 0.734175
276.659928 0.800768
271.665948 0.788795
254.410487 0.720869
246.620222 0.670202
252.485799 0.727196
260.129105 0.759281
252.094377 0.719505
237.179981 0.644993
259.190750 0.773869
273.149379 0.794045
240.290011 0.687147
244.095949 0.641512
250.577967 0.694687
254.941922 0.750251
279.792941 0.753465
265.793900 0.745856
259.875574 0.773722
242.828874 0.678594
231.429700 0.581345
259.371613 0.756315
269.545441 0.779517
264.080792 0.733794
262.616306 0.803746
256.503097 0.669324
262.765385 0.740961
288.462784 0.849588
257.809749 0.701976
260.132537 0.731944
259.410809 0.695935
248.865580 0.701027
276.907254 0.807840
259.769083 0.665107
250.065528 0.679205
253.225347 0.711844
224.931293 0.580425
261.511123 0.692753
270.049795 0.807863
269.361335 0.774057
263.361014 0.722385
263.837027 0.711285
252.911363 0.738834
221.852846 0.406187
284.977006 0.813729
268.556923 0.810708
279.464459 0.818298
268.952736 0.813070
267.496350 0.787522
252.413584 0.679399
258.598446 0.659201
261.594664 0.700322
231.447100 0.583989
255.915680 0.680845
250.678220 0.701307
264.143506 0.728878
264.051919 0.742230
278.374651 0.791690
262.124161 0.688257
276.725613 0.788343
271.893820 0.785608
261.564224 0.707965
261.227267 0.749768
220.534297 0.401038
258.176313 0.710523
251.149194 0.676835
250.749196 0.674035
233.329223 0.667577
266.134934 0.724455
265.619652 0.729291
276.422775 0.806943
256.780720 0.706347
261.913796 0.761848
278.227524 0.804809
261.253555 0.749763
253.714164 0.717677
249.277388 0.691336
275.558741 0.781523
266.354299 0.765643
264.177434 0.773073
258.474965 0.707544
250.211431 0.699731
264.849580 0.698743
265.189698 0.814528
251.047389 0.638299
237.852884 0.647434
270.274651 0.783405
238.199194 0.603061
236.919307 0.643849
260.061956 0.698100
252.189319 0.734150
276.426772 0.788549
253.652676 0.704490
250.617308 0.652664
235.576074 0.609976
274.720927 0.762868
262.087651 0.734132
263.738850 0.696662
265.369328 0.713088
267.440843 0.787257
269.686713 0.749391
225.445144 0.581777
253.639883 0.701836
248.783124 0.635232
282.973234 0.746918
266.790650 0.755718
230.954938 0.542627
251.586699 0.710011
258.112724 0.779775
250.821355 0.729300
259.936206 0.757816
251.805046 0.676243
238.170007 0.640191
238.718450 0.599167
260.136736 0.708147
246.654351 0.667889
255.427726 0.687461
267.064715 0.768998
260.027411 0.697791
277.670334 0.799057
259.643593 0.673853
253.852644 0.738951
258.650973 0.704954
260.992458 0.651662
248.698161 0.639198
262.758678 0.699796
248.322147 0.659415
251.689926 0.715622
245.862568 0.642613
233.602424 0.676238
273.814569 0.796794
250.401256 0.701002
237.851417 0.647680
223.399671 0.402294
258.618741 0.722487
257.369754 0.718463
251.132485 0.722503
272.409615 0.774982
249.406675 0.686429
259.712739 0.714633
255.100349 0.685914
280.145666 0.764466
249.084931 0.653066
270.852979 0.792047
249.757384 0.722449
243.271055 0.695918
259.132821 0.707623
262.115867 0.699645
261.145929 0.702061
263.101204 0.736509
249.985964 0.720682
260.344920 0.688001
259.148127 0.681583
231.771707 0.584510
260.135765 0.697898
261.086122 0.750053
269.435695 0.773913
259.745714 0.695672
249.728920 0.665898
271.403029 0.758716
264.144361 0.774419
251.209734 0.677558
257.965104 0.705248
265.802970 0.697216
248.325024 0.669122
271.480498 0.765030
238.637476 0.597193
249.530664 0.670677
255.454796 0.669501
259.342489 0.684355
259.669308 0.695934
229.944697 0.540805
250.893211 0.698340
252.596729 0.744880
268.084604 0.810076
283.432547 0.841092
235.095662 0.617552
256.602654 0.700536
247.969250 0.610598
268.062858 0.749797
261.199182 0.723306
253.673552 0.704276
259.257740 0.762645
253.757584 0.716931
248.562343 0.593167
248.400013 0.669535
256.699678 0.709958
255.108710 0.708016
249.524002 0.723182
259.780912 0.675942
248.076358 0.695451
249.969489 0.694589
236.874242 0.645535
263.039390 0.725996
239.801680 0.624500
257.031371 0.681049
260.255977 0.697114
266.508270 0.768009
247.587970 0.665241
249.050532 0.653591
251.384974 0.638790
267.763918 0.770465
230.435774 0.537612
257.062185 0.714521
256.194855 0.671428
253.181052 0.710795
255.996678 0.684017
270.340117 0.784571
256.551177 0.759261
252.971430 0.708429
274.940362 0.744229
277.069854 0.734791
262.528855 0.769320
264.185487 0.707061
249.080788 0.700221
254.920343 0.686209
237.506291 0.643941
261.795698 0.699008
266.002893 0.736094
273.825180 0.796933
264.536629 0.741525
251.847719 0.709247
257.573436 0.769245
251.465567 0.659748
249.000015 0.743088
266.047110 0.816765
266.195812 0.802212
273.360396 0.754445
255.781949 0.725460
249.986389 0.697836
260.495637 0.698024
256.338706 0.701656
259.756661 0.747510
248.029374 0.694945
262.349753 0.750433
235.082101 0.617660
257.743829 0.663304
265.377295 0.775631
278.392927 0.767138
225.445531 0.581788
258.078765 0.675022
257.548818 0.769405
252.356201 0.660632
250.502438 0.700783
259.310602 0.707316
220.644275 0.400762
255.868567 0.703803
264.062943 0.734489
263.925137 0.729210
254.476221 0.730031
260.437697 0.697476
259.203603 0.675683
266.277662 0.744400
275.994556 0.769534
246.400347 0.658037
278.341902 0.749193
246.010790 0.664223
239.481416 0.617509
267.318531 0.783835
249.995007 0.739502
258.588448 0.781394
278.449310 0.830068
274.331326 0.764276
257.566843 0.719216
260.796032 0.776479
260.419117 0.669933
263.851511 0.729728
250.577272 0.700582
265.321451 0.774693
273.471058 0.769382
258.033999 0.706728
240.512938 0.632880
265.056032 0.814358
263.839568 0.715759
265.642943 0.773417
271.370204 0.794693
275.916337 0.797002
262.429116 0.792025
257.441242 0.657626
244.510330 0.679626
274.092941 0.747054
256.628454 0.700034
270.006199 0.749918
259.879605 0.681865
258.879336 0.754732
271.130511 0.774968
252.674136 0.711107
269.784170 0.753492
280.796274 0.792438
274.195410 0.747372
278.284748 0.805403
268.163459 0.754858
255.748109 0.716750
246.578780 0.681304
243.222109 0.671305
246.400124 0.733608
245.181558 0.686356
250.629231 0.653900
272.838777 0.763112
246.551570 0.641845
245.174400 0.665273
258.334822 0.725512
246.497914 0.669838
272.417546 0.749667
259.241882 0.755812
260.458479 0.746634
267.254607 0.768634
234.892066 0.577000
265.447345 0.697636
263.706286 0.742281
265.194633 0.707682
254.364383 0.693352
233.270076 0.668247
262.859333 0.714699
249.325742 0.690939
258.447115 0.708230
250.196408 0.645289
247.748150 0.620419
269.197857 0.717333
246.043481 0.664026
238.055603 0.594429
249.850923 0.656459
264.401102 0.726567
262.540399 0.723413
270.896509 0.752372
257.483603 0.731612
236.563441 0.610941
247.686844 0.655615
253.617139 0.712222
263.351074 0.724119
238.670377 0.663548
245.763168 0.658653
255.359440 0.681073
262.295640 0.711222
235.984028 0.618037
253.774006 0.686865
245.837379 0.631456
256.376342 0.712779
261.934429 0.768624
272.923993 0.760810
273.255322 0.797815
243.479270 0.684932
250.635277 0.702250
262.961132 0.753907
245.166878 0.686890
238.831598 0.648556
255.213348 0.668025
257.312799 0.710197
266.484451 0.767789
256.931231 0.751589
250.662616 0.700995
260.348916 0.704105
261.511182 0.743146
251.842384 0.657072
259.154568 0.707747
257.391798 0.693381
240.368793 0.656865
250.727097 0.701327
248.333781 0.631550
260.905862 0.778076
253.835863 0.738621
259.646002 0.710324
257.518234 0.732305
282.847628 0.839522
265.981528 0.745026
265.223615 0.714070
230.699921 0.577176
252.414045 0.656081
260.948552 0.757454
262.498201 0.752806
240.625819 0.650032
265.951647 0.746877
253.818141 0.686349
255.701102 0.712982
250.026304 0.679395
262.709568 0.700676
258.866988 0.728301
251.345382 0.637935
242.506582 0.672180
278.809180 0.775421
256.021960 0.680578
246.033838 0.656151
276.243452 0.802291
266.893118 0.745760
227.940236 0.529481
231.089313 0.574208
253.643573 0.712113
276.897203 0.749081
255.192143 0.715453
262.128504 0.755559
255.619337 0.695465
252.914050 0.674762
234.172813 0.622582
275.958261 0.795470
270.504327 0.745909
283.618763 0.816888
285.166885 0.813984
264.569456 0.726201
256.796459 0.722596
262.663496 0.777223
271.950516 0.786494
243.517434 0.689305
248.367780 0.692701
260.272056 0.774786
256.438911 0.683103
247.571876 0.633644
255.074510 0.706315
233.839403 0.601203
255.533226 0.713369
244.312270 0.679233
237.596001 0.650096
282.078085 0.808848
255.194339 0.682451
255.184789 0.667832
245.817512 0.681024
257.429687 0.727256
265.163314 0.714363
260.187021 0.645517
270.711763 0.753347
262.943497 0.712785
250.279651 0.678042
273.278287 0.797749
257.580333 0.693388
255.570399 0.676531
280.260224 0.801218
256.138740 0.680257
256.182310 0.671323
262.089311 0.721232
265.530322 0.718778
255.479598 0.685009
225.929069 0.584881
249.914938 0.723369
247.736418 0.603792
259.722944 0.741747
270.371560 0.797665
233.974767 0.580387
273.922103 0.743980
250.370507 0.697279
254.243157 0.728715
247.417421 0.607173
244.385696 0.678936
237.064064 0.604527
228.581307 0.530795
257.574186 0.723902
251.655924 0.698921
253.789103 0.730146
256.596229 0.691806
258.334608 0.661644
264.213047 0.773142
246.744262 0.675285
245.231024 0.686553
238.772266 0.591761
265.439920 0.745213
257.538231 0.709769
221.874834 0.407035
253.695775 0.739306
257.750323 0.727617
255.008475 0.731212
270.689351 0.812295
218.304152 0.464241
261.038643 0.650360
265.542583 0.718440
226.122144 0.582799
249.992617 0.739724
251.878200 0.646880
245.111275 0.686909
272.345613 0.761334
255.559572 0.671453
273.762195 0.784953
264.450189 0.778131
258.835702 0.753730
261.966884 0.700116
252.481835 0.655923
261.026521 0.652560
271.392248 0.786798
221.846598 0.406087
250.767324 0.699251
247.080202 0.635953
258.370307 0.720073
244.364224 0.638627
260.110102 0.716694
238.459195 0.616547
273.123505 0.793753
253.832383 0.738799
260.550271 0.776910
241.537866 0.626952
253.668237 0.714152
253.605359 0.675164
260.685505 0.746564
231.079811 0.543064
238.162047 0.640359
273.047200 0.746547
256.739970 0.709908
237.162519 0.645310
233.253631 0.668224
287.181898 0.840105
247.342916 0.668416
257.957546 0.721080
261.808546 0.688565
261.699747 0.703079
254.365948 0.726496
255.458594 0.674755
243.780557 0.573596
243.572940 0.689123
259.078931 0.707859
273.421749 0.791394
254.233339 0.741174
248.143889 0.685906
255.187182 0.658543
244.011509 0.576379
260.746172 0.707484
248.927753 0.685663
264.082537 0.757534
264.775367 0.772156
247.617996 0.632359
258.523639 0.696845
262.496652 0.803389
256.933525 0.704607
259.802146 0.747582
257.145347 0.758922
237.535585 0.648677
259.472728 0.756315
255.293192 0.721116
247.715072 0.703577
278.162616 0.809353
248.037549 0.695576
266.693703 0.733632
258.173542 0.691002
261.801590 0.737234
287.432845 0.846593
258.360545 0.699786
256.632740 0.673682
278.468855 0.789704
248.546537 0.722535
264.463765 0.716907
261.589695 0.700278
254.920662 0.706578
262.086739 0.690816
251.693314 0.628880
286.586965 0.799060
271.003934 0.751418
253.473336 0.682242
263.608198 0.755560
255.551033 0.711526
259.567570 0.710476
256.083490 0.714191
259.366924 0.716503
256.633955 0.699620
261.083125 0.689751
244.802805 0.635512
245.384217 0.709416
240.244508 0.626280
270.679356 0.794580
231.081648 0.579652
272.256676 0.760303
248.281627 0.623718
238.951182 0.591617
238.910416 0.591576
256.210720 0.671269
253.215366 0.737051
253.343465 0.640799
265.707083 0.722775
266.811497 0.740514
253.896509 0.705603
264.770848 0.719226
257.613637 0.788937
259.807497 0.698201
248.700861 0.628351
257.294151 0.725314
275.146604 0.787329
233.603397 0.680877
260.162059 0.709328
254.807191 0.649274
267.339536 0.737824
238.704166 0.639359
262.193829 0.800206
258.797031 0.754474
261.896989 0.705284
256.965214 0.647995
259.413837 0.771683
251.822665 0.740869
263.062291 0.734965
273.361541 0.752518
255.598113 0.729480
265.578203 0.754476
251.808465 0.718525
249.427283 0.633968
253.696812 0.701021
249.881762 0.723800
270.858928 0.745334
254.745919 0.719939
255.348033 0.696261
260.151352 0.699019
266.806935 0.768630
259.237558 0.717455
272.475591 0.793647
243.916449 0.681020
259.934833 0.690113
253.978918 0.670633
271.443414 0.755472
236.296177 0.611323
260.050784 0.693581
260.619240 0.708498
249.081598 0.702450
247.651963 0.676725
265.740642 0.765558
251.278343 0.682144
265.504546 0.721453
276.163437 0.760759
240.409451 0.697686
254.379632 0.691320
241.596307 0.656915
267.548288 0.757358
280.405794 0.786948
263.756016 0.696668
248.368410 0.642992
276.034713 0.782637
252.930882 0.658732
249.014390 0.653381
252.654658 0.742597
250.239224 0.632221
260.986043 0.681831
249.685227 0.619011
266.256735 0.756412
264.713459 0.728962
277.469371 0.781918
250.630989 0.700342
262.124265 0.724339
238.947448 0.602093
248.740744 0.691251
273.570137 0.769874
239.513656 0.689777
273.983575 0.796477
255.046673 0.668086
265.435368 0.731092
268.190565 0.769671
259.993997 0.697823
252.714072 0.714382
257.250632 0.725515
256.781663 0.718120
255.276175 0.721080
236.492777 0.600795
259.117944 0.771146
252.845121 0.717062
256.466643 0.710041
267.513331 0.720737
260.064005 0.696449
249.136822 0.653340
263.554506 0.733353
260.323957 0.745885
249.399622 0.701011
247.942574 0.607764
259.516787 0.740603
259.577031 0.684527
254.936660 0.680505
254.685386 0.712407
262.711474 0.716259
238.437832 0.608803
258.554756 0.750979
246.307333 0.669872
263.992154 0.733126
254.527854 0.732142
270.691794 0.760288
246.579001 0.682079
257.846731 0.752928
247.512519 0.731660
275.065921 0.803560
263.314941 0.738280
275.712260 0.767875
248.339009 0.668593
245.968399 0.667312
273.502896 0.811523
266.301635 0.735120
270.399266 0.763216
257.553238 0.725715
258.154878 0.763904
248.407434 0.606365
273.498503 0.749120
238.752011 0.601567
258.498123 0.719280
263.446842 0.687416
252.752845 0.717379
225.270929 0.580432
254.048861 0.677522
255.733155 0.679453
256.299599 0.659037
260.604259 0.720459
273.142998 0.793424
274.982079 0.780326
278.233220 0.804630
259.658716 0.714874
277.255503 0.790800
247.916624 0.610820
256.761461 0.730182
268.187111 0.748265
257.268930 0.704140
237.156568 0.645308
274.561823 0.784004
277.884501 0.777983
255.628441 0.718264
264.490041 0.734408
289.189053 0.835327
255.934664 0.680825
256.403403 0.720781
254.961706 0.680542
277.056810 0.747536
271.559583 0.763274
248.841054 0.637692
251.189769 0.658173
284.818716 0.805783
263.719340 0.704479
261.499438 0.752582
250.059138 0.624876
260.843424 0.707226
256.809426 0.688604
264.733659 0.719128
277.841000 0.787500
247.263479 0.705363
261.560178 0.718846
259.944148 0.697814
255.461684 0.726990
260.894730 0.731134
245.768722 0.662291
231.097622 0.574335
251.566154 0.718051
269.365617 0.734305
274.547646 0.783873
252.776529 0.643076
258.193931 0.740623
252.622767 0.727475
240.827545 0.627279
263.647332 0.777199
238.442313 0.661242
269.121283 0.724414
255.886635 0.708887
252.203803 0.743283
248.824285 0.636597
264.413570 0.700086
258.934516 0.707361
233.336003 0.667998
253.862642 0.712540
255.615513 0.676223
259.438384 0.777208
253.004255 0.686982
275.858973 0.778428
261.692106 0.765301
265.167329 0.768688
264.683576 0.728896
275.173340 0.787040
263.336031 0.715897
239.154569 0.601158
269.909148 0.768673
231.995930 0.554333
224.539917 0.577447
259.303865 0.762564
273.741373 0.748065
257.456622 0.695373
254.277018 0.740404
247.778530 0.685342
261.096500 0.766449
276.589114 0.744076
246.351981 0.661389
268.315193 0.718332
269.214565 0.725019
262.747233 0.699958
221.372089 0.401819
258.296955 0.699599
266.520141 0.743842
257.349067 0.662388
283.519059 0.772181
252.057003 0.719355
250.578023 0.694658
236.260423 0.611579
266.036570 0.736156
277.032293 0.789167
255.603347 0.714562
263.133922 0.734403
273.729720 0.807324
254.422731 0.666869
261.639699 0.698161
258.575114 0.768388
260.344282 0.704099
256.615611 0.702313
251.438791 0.716030
260.654137 0.695251
252.533009 0.705872
253.449965 0.645138
279.110616 0.812545
264.247415 0.773496
262.565610 0.713276
236.853579 0.616289
248.545380 0.688892
259.694129 0.747825
261.409099 0.745597
273.813127 0.762816
246.713201 0.699467
259.557440 0.713699
238.118830 0.667184
248.374650 0.668650
258.933848 0.660632
268.262630 0.737729
279.131490 0.812482
257.536733 0.722071
245.404734 0.660365
247.084146 0.741794
273.901303 0.747649
260.094433 0.691046
258.013743 0.718867
254.103201 0.685706
248.920070 0.700929
259.905923 0.724925
252.476383 0.711117
260.672350 0.683456
252.276264 0.714857
257.756638 0.684101
251.317470 0.643919
233.373988 0.668056
268.435232 0.738495
264.766850 0.718714
272.003497 0.788249
262.163246 0.800432
252.611815 0.715296
271.110638 0.752736
249.222717 0.721148
259.832028 0.697904
265.482465 0.800998
265.211294 0.753959
265.906560 0.702019
263.628358 0.704857
248.389534 0.683061
251.843412 0.686333
251.888374 0.646474
269.669235 0.805477
254.105004 0.762955
252.588771 0.760603
260.963123 0.764279
241.480533 0.579609
265.813146 0.747455
259.537199 0.697102
258.514655 0.768493
252.972680 0.676780
277.355786 0.779255
257.462016 0.732098
231.215479 0.542746
260.616882 0.731599
268.169466 0.749189
258.601877 0.768631
253.068692 0.729182
243.247998 0.651678
276.291782 0.811501
264.745384 0.740635
246.181423 0.649897
238.060637 0.611163
251.225861 0.657745
267.899417 0.786154
268.221236 0.746599
265.234511 0.699762
275.861686 0.772283
251.895772 0.719095
259.734873 0.675714
250.546668 0.701176
257.998326 0.738656
258.301803 0.699666
265.532192 0.730652
249.287766 0.653068
249.055172 0.701804
250.579703 0.694625
262.896886 0.717980
260.473336 0.747254
269.328337 0.787737
238.432291 0.618241
274.487291 0.814279
253.772214 0.711200
260.692827 0.746491
267.362924 0.764365
245.709729 0.661989
251.746417 0.605007
269.341549 0.744087
267.179282 0.771495
259.832290 0.697970
252.146517 0.713869
256.408304 0.661292
266.667347 0.788216
246.102682 0.667237
252.056776 0.716572
266.431743 0.746951
258.423464 0.694208
265.485678 0.778686
241.532684 0.656227
260.622916 0.710726
267.815811 0.761016
265.610179 0.729375
242.449327 0.652526
279.506951 0.830267
258.450343 0.695451
260.574153 0.744412
252.786902 0.651400
291.355215 0.852993
272.353116 0.776272
260.656280 0.744483
257.740912 0.727662
252.959459 0.692434
248.910682 0.635626
241.547969 0.653866
262.838972 0.752214
247.186579 0.593779
237.048058 0.643359
271.550359 0.756433
260.403858 0.775059
251.199183 0.734449
220.799018 0.403803
243.362167 0.677341
255.574858 0.714986
258.316329 0.742606
264.556466 0.741971
